PelletInjections_AP,Discharge,Injection LIne,Mass (particles),Vp (m/s),T at plasma edge (s),Tthomson (s),TS (s) after inj,Comments,<Ne> [10^19 m-3] just before PI,Ip(kA) just before PI,Configuration,Injection Line,Mas [Particles],Velocity (m/s),Time at Plasma Edge (s),<Ne> [10^19 m-3] just before PI,Ip(kA) just before PI,Injection Line,Pellet particles ,Vp (m/s),Time at plasma edge (s),<Ne> [10^19 m-3] just before PI,Ip(kA) just before PI,AU,AV,AW,AX
37683,3,1.6685e+19,1059.671,1.045183,1.080000,0.034817,Multple Vprztn,3.9000,-2.0600,100_44_64,,,,,,,,,,,,,,,,
37684,3,1.6896e+19,1067.508,1.045174,1.040000,-0.0051739,Yes,3.8400,-2.1200,100_44_64,,,,,,,,,,,,,,,,
37685,4,3.4357e+19,1125.020,1.045638,1.050000,0.0043620,Strange Pellet,4.0100,-2.3400,100_44_64,,,,,,,,,,,,,,,,
37686,4,,,,1.060000,,Broken pellet,3.8000,-2.1000,100_44_64,,,,,,,,,,,,,,,,
37687,,,,,1.060000,,No pellet,4.0100,-2.3500,100_44_64,,,,,,,,,,,,,,,,
37966,,,,,1.044400,,No pellet,0.95000,,100_44_64,,,,,,,,,,,,,,,,
37967,2,,,,1.044400,,lost pellet,1.2600,-2.1100,100_44_64,,,,,,,,,,,,,,,,
37968,2,8.0784e+18,762.7192,1.046360,1.044400,-0.0019597,Slight Vapriztn,1.6200,-2.0500,100_44_64,,,,,,,,,,,,,,,,
37969,,,,,1.044400,,No pellet,1.7300,,100_44_64,,,,,,,,,,,,,,,,
37970,2,,,,1.046500,,Strange pellet,1.7700,-2.1000,100_44_64,,,,,,,,,,,,,,,,
37971,,,,,1.046500,,No pellet,1.7800,-2.4000,100_44_64,,,,,,,,,,,,,,,,
37972,2,7.2864e+18,975.0319,1.045180,1.046500,0.0013198,Broken Pellet,1.9200,-2.2500,100_44_64,,,,,,,,,,,,,,,,
37973,2,9.2136e+18,930.1243,1.045647,1.045000,-0.00064707,Friction Losses,1.9700,-2.4000,100_44_64,,,,,,,,,,,,,,,,
37974,,,,,1.045000,,No pellet,2.0200,-2.3500,100_44_64,,,,,,,,,,,,,,,,
37975,2,9.3456e+18,955.8503,1.045492,1.045000,-0.00049162,Slight Vapourztn,2.0400,-2.6500,100_44_64,,,,,,,,,,,,,,,,
37976,,,,,1.046000,,No pellet,2.1500,-2.3000,100_44_64,,,,,,,,,,,,,,,,
37977,2,1.0243e+19,993.1868,1.045286,1.046000,0.00071418,Slight vapourztn,2.1400,-3.0700,100_44_64,,,,,,,,,,,,,,,,
37978,,,,,1.045500,,No pellet,2.1450,-3.2200,100_44_64,,,,,,,,,,,,,,,,
37979,2,,,,1.045500,,Break NBi,2.5000,-2.5000,100_44_64,,,,,,,,,,,,,,,,
37980,2,8.9760e+18,1005.190,1.045397,1.045500,0.00010324,Yes,2.7700,-2.9500,100_44_64,,,,,,,,,,,,,,,,
37981,2,5.0794e+18,1015.591,1.045289,1.045550,0.00026107,No,1.6720,-3.3500,100_44_64,,,,,,,,,,,,,,,,
37982,,,,,1.045500,,No pellet,1.4370,-3.2000,100_44_64,,,,,,,,,,,,,,,,
37983,2,6.1776e+18,1048.352,1.045155,1.045500,0.00034547,yes,1.4930,-2.7900,100_44_64,,,,,,,,,,,,,,,,
37984,2,6.3360e+18,1003.545,1.045364,1.045500,0.00013566,yes,1.4300,-2.8200,100_44_64,,,,,,,,,,,,,,,,
37985,2,8.0942e+18,1103.764,1.044925,1.045600,0.00067472,yes,1.4510,-2.7100,100_44_64,,,,,,,,,,,,,,,,
37986,2,8.4480e+18,996.6157,1.045367,1.045600,0.00023282, yes,1.4400,-2.5800,100_44_64,,,,,,,,,,,,,,,,
37987,,,,,1.045610,,No pellet,1.6200,-2.0500,100_44_64,,,,,,,,,,,,,,,,
37988,2,6.6000e+18,1046.340,1.045168,1.045600,0.00043249,Strange pellet,1.3200,-3.9000,100_44_64,,,,,,,,,,,,,,,,
37989,2,5.0477e+19,971.7496,1.045432,1.045600,0.00016832,Strange Pellet,1.7300,-4.0000,100_44_64,,,,,,,,,,,,,,,,
37990,2,7.3920e+18,956.0366,1.045495,1.045800,0.00030482,Yes,1.8200,-4.1100,100_44_64,,,,,,,,,,,,,,,,
37991,2,9.8525e+18,1000.068,1.045355,1.045800,0.00044513,Yes,1.6000,-4.2000,100_44_64,,,,,,,,,,,,,,,,
37992,2,6.4258e+18,983.2369,1.045384,1.045900,0.00051630,Yes,1.4860,-3.9000,100_44_64,,,,,,,,,,,,,,,,
37993,2,8.6592e+18,994.9991,1.045330,1.046000,0.00067019,Yes,1.4030,-2.9000,100_44_64,3,,,,,,,,,,,,,,,
37994,2,8.0520e+18,1091.489,1.044928,1.046000,0.0010717,Yes,1.3300,-3.9300,100_44_64,,,,,,,,,,,,,,,,
37995,2,6.8640e+18,978.3365,1.045464,1.046500,0.0010363,Yes,1.3300,-3.7000,100_44_64,3,0.73065,0.2620000,11.51303,,,,,,,,,,,,
37996,2,7.1280e+18,965.2509,1.045189,1.047010,0.0018213,Yes,1.2750,-3.9000,100_44_64,,,,,,,,,,,,,,,,
37997,2,5.1216e+18,981.6635,1.045446,1.046000,0.00055373,Friction losses,1.4000,-3.6600,100_44_64,,,,,,,,,,,,,,,,
37998,2,,1041.013,1.045279,1.046000,0.00072098,Friction Losses,1.8400,,100_44_64,,,,,,,,,,,,,,,,
37999,2,6.9168e+18,1035.521,1.045219,1.046000,0.00078106,Yes,1.4500,,100_44_64,,,,,,,,,,,,,,,,
38053,,,,,1.095800,,Broken pellet,1.3800,,100_44_64,,,,,,,,,,,,,,,,
38054,2,8.4691e+18,1147.110,1.094817,1.095800,0.00098264,No,1.7800,0.60000,100_44_64,,,,,,,,,,,,,,,,
38055,2,7.8672e+18,1000.068,1.095301,1.096400,0.0010991,No,1.4200,0.23000,100_44_64,,,,,,,,,,,,,,,,
38056,2,7.8672e+18,1033.558,1.095269,1.095600,0.00033092,No,1.5600,0.20000,100_44_64,,,,,,,,,,,,,,,,
38057,2,7.7827e+18,1135.957,1.094751,1.095900,0.0011492,No,2.0200,0.30000,100_44_64,,,,,,,,,,,,,,,,
38058,2,7.3920e+18,1012.239,1.095263,1.095900,0.00063717,No,2.1700,0.30000,100_44_64,,,,,,,,,,,,,,,,
38060,2,7.4448e+18,1063.575,1.095071,1.095600,0.00052881,No,2.8900,0.40000,100_44_64,,,,,,,,,,,,,,,,
38061,2,1.0243e+19,1031.820,1.095284,1.095500,0.00021648,No,3.5600,0.20000,100_44_64,,,,,,,,,,,,,,,,
38062,2,8.7806e+18,1046.563,1.095177,1.095500,0.00032294,No,2.9800,-0.24000,100_44_64,,,,,,,,,,,,,,,,
38063,2,8.9760e+18,1065.422,1.094865,1.095500,0.00063539,No,0.63000,0.20000,100_44_64,,,,,,,,,,,,,,,,
38067,2,8.8704e+18,904.2446,1.045685,1.044000,-0.0016853,Yes,1.2300,-3.2000,100_44_64,,,,,,,,,,,,,,,,
38068,2,7.9200e+18,1044.558,1.045190,1.046000,0.00081003,Yes,1.0500,-3.5500,100_44_64,,,,,,,,,,,,,,,,
38069,2,8.7120e+18,1022.788,1.045242,1.064000,0.018758,Yes,1.1700,-3.8200,100_44_64,3,1.8744e+19,1048.576,1.065254,0.8032540,,,,,,,,,,,
38070,2,8.7648e+18,1037.272,1.045248,1.085000,0.039752,Yes,1.2200,-3.5500,100_44_64,3,1.6262e+19,1024.496,1.065198,0.8031980,,,,,,,,,,,
38071,2,,1056.022,1.045140,1.100000,0.054860,"Friction Loss, Broken",1.1970,-4.0200,100_44_64,,,,,,,,,,,,,,,,
38072,2,,1057.843,1.045244,1.100000,0.054756,"Friction Loss, broken",1.1630,-3.6000,100_44_64,3,,,,,,,,,,,,,,,
38073,2,9.5040e+18,983.2369,1.045424,1.100000,0.054576,Yes,1.1620,-3.6000,100_44_64,3,,,,,,,,,,,,,,,
38074,2,9.4512e+18,1059.900,1.045165,1.100000,0.054835,Yes,1.1620,-3.5500,100_44_64,3,,,,,,,,,,,,,,,
38075,2,7.9992e+18,1056.022,1.044900,1.100000,0.055100,Yes,1.1100,-3.4000,100_44_64,4,3.6643e+19,1211.090,1.065658,2.070665,,,,,,,,,,,
38076,,,,,1.100000,,No pellet,1.4400,-2.3000,100_44_64,,,,,,,,,,,,,,,,
38077,2,1.0243e+19,1063.575,1.045183,1.090000,0.044817,Yes,1.2300,-3.0300,100_44_64,4,3.4922e+19,1226.221,1.065531,2.070367,,,,,,,,,,,
38078,2,,844.2002,1.046256,1.080000,0.033744,Poor pellet,1.5300,-2.3400,100_44_64,4,3.3950e+19,1271.660,1.065316,2.000000,,,,,,,,,,,
38079,2,9.5040e+18,1010.364,1.045330,1.080000,0.034670,Yes,1.5950,-2.4500,100_44_64,4,4.2240e+19,908.4294,1.066754,2.072364,,,,,,,,,,,
38080,2,7.8144e+18,1053.981,1.045202,1.064000,0.018798,Yes,1.6000,-3.0300,100_44_64,4,3.8386e+19,1020.873,1.066057,2.071035,,,,,,,,,,,
38081,2,8.5536e+18,1048.576,1.045193,1.045400,0.00020695,Yes,1.4000,-2.9700,100_44_64,,,,,,,,,,,,,,,,
38082,2,8.9760e+18,1046.340,1.045222,1.085000,0.039778,Yes,1.0950,-2.4300,100_44_64,,,,,,,,,,,,,,,,
38083,2,8.0256e+18,905.5796,1.045705,1.045500,-0.00020480,Yes,0.75000,-2.8100,100_44_64,4,4.2768e+19,183.3832,1.080908,2.090626,,,,,,,,,,,
38084,2,,,,1.010500,,No pellets,1.3700,-1.8700,100_44_64,,,,,,,,,,,,,,,,
38784,3,1.9325e+19,902.7476,1.110834,1.101400,-0.0094340,No,3.3500,0.84000,100_35_61,,,,,,,,,,,,,,,,
39040,2,7.4818e+18,734.9612,1.096511,1.091400,-0.0051115,pellet 3 lost,0.65200,-1.1250,100_44_64,3,1.1970e+19,931.5367,1.115636,1.091400,,,,,,,,,,,
39041,2,3.9600e+18,907.0861,1.095693,1.100400,0.0047072,pellets lost,0.57600,-1.0000,100_44_64,3,1.3939e+19,949.7456,1.115548,1.100400,,,,,,,,,,,
39042,2,4.0656e+18,912.6531,1.095659,1.100700,0.0050406,No,0.60000,-1.2900,100_44_64,3,1.0967e+19,981.4672,1.115545,0.8535447,,,,,,,,,,,
39043,2,6.8112e+18,839.4348,1.095982,1.114400,0.018418,No,0.71100,,100_44_64,3,,,,1.114400,,,,,,,,,,,
39044,2,7.3128e+18,935.9786,1.095582,1.119400,0.023818,No,0.70000,-1.2200,100_44_64,3,1.3036e+19,994.7974,1.115411,0.8534113,,,,,,,,,,,
39045,2,7.6982e+18,1015.591,1.095311,1.119400,0.024089,No,0.69400,-1.2600,100_44_64,,,,,,,,,,,,,,,,
39046,2,4.7520e+18,968.4894,1.095482,1.119400,0.023918,Small pellet 2,0.66600,-1.4200,100_44_64,3,1.4330e+19,988.1868,1.115429,0.8534288,,,,,,,,,,,
39047,2,9.5040e+18,1053.981,1.095083,1.094400,-0.00068259,No,1.0000,-1.7600,100_44_64,,,,,,,,,,,,,,,,
39048,2,9.5040e+18,970.0209,1.095519,1.098400,0.0028813,No,1.0000,-1.5700,100_44_64,3,1.5101e+19,911.1281,1.115643,,,,,,,,,,,,
39049,2,8.0784e+18,866.7142,1.095878,1.114400,0.018522,No,1.1100,-1.4000,100_44_64,3,1.5682e+19,1001.701,1.115376,0.8534093,,,,,,,,,,,
39050,2,8.0098e+18,981.6635,1.095427,1.119400,0.023973,No,1.0750,-1.6900,100_44_64,3,1.4731e+19,986.5975,1.115417,0.8534173,,,,,,,,,,,
39051,2,6.2462e+18,912.6531,1.095660,1.131400,0.035740,No,1.1300,-1.5700,100_44_64,3,1.3390e+19,998.4406,1.115407,0.8534074,,,,,,,,,,,
39052,2,,,,1.094400,,Lost pellets,1.6200,-1.7200,100_44_64,3,,,,1.094400,,,,,,,,,,,
39053,2,6.5155e+18,957.5289,1.095509,1.098400,0.0028914,Poor pellet 2,1.6000,-1.6200,100_44_64,3,1.3612e+19,1029.871,1.115290,0.8532896,,,,,,,,,,,
39054,2,7.6824e+18,944.9905,1.095547,1.114400,0.018853,No,1.8830,-1.7330,100_44_64,3,1.1072e+19,1073.345,1.115167,0.8531669,,,,,,,,,,,
39055,2,6.6158e+18,1046.563,1.095262,1.114400,0.019138,No,2.1500,-1.7500,100_44_64,3,1.2764e+19,988.1868,1.115410,0.8534098,,,,,,,,,,,
39056,2,6.8534e+18,991.5812,1.095386,1.119940,0.024554,No,1.8700,-1.7800,100_44_64,3,1.3744e+19,1008.495,1.115385,0.8533850,,,,,,,,,,,
39057,2,7.4554e+18,978.1415,1.095451,1.119400,0.023949,No pellets,1.9000,-1.9200,100_44_64,3,1.1374e+19,1001.701,1.115377,0.8533773,,,,,,,,,,,
39058,2,3.1680e+18,1073.345,1.095138,1.131400,0.036262,No,1.7200,-1.7700,100_44_64,3,1.0734e+19,1026.210,1.115306,0.8533061,,,,,,,,,,,
39059,2,7.5963e+18,1024.496,1.095282,1.094400,-0.00088239,Plasma cold,1.8800,0.0000,100_44_64,3,1.1973e+19,1033.558,1.115277,0.8532771,,,,,,,,,,,
39060,2,6.3571e+18,1097.592,1.095023,1.094400,-0.00062323,,1.1400,0.22000,100_44_64,3,1.1832e+19,1008.702,1.115351,0.8533515,,,,,,,,,,,
39061,2,,,,,,Pellet 2 broken,0.93000,-0.28000,100_44_64,,,,,,,,,,,,,,,,
39062,2,7.2706e+18,962.0341,1.095478,1.098400,0.0029218,No,0.93000,-0.27000,100_44_64,3,,,,,,,,,,,,,,,
39063,2,7.1475e+18,1020.873,1.095298,1.094400,-0.00089788,No,0.95000,-0.27000,100_44_64,3,1.2508e+19,1015.591,1.115326,0.8533260,,,,,,,,,,,
39064,2,7.7194e+18,999.8646,1.095344,1.114400,0.019056,No,0.92000,-0.28000,100_44_64,3,,,,,,,,,,,,,,,
39065,2,7.4110e+18,948.0942,1.095568,1.114400,0.018832,No,0.90000,-0.050000,100_44_64,3,1.4208e+19,1033.776,1.115278,0.8532777,,,,,,,,,,,
39066,2,6.7901e+18,966.9627,1.095504,1.119400,0.023896,No,0.93000,0.050000,100_44_64,3,1.5565e+19,1006.839,1.115342,0.8533424,,,,,,,,,,,
39067,2,6.9828e+18,960.5276,1.095523,1.131400,0.035877,No,1.1000,0.060000,100_44_64,3,1.5914e+19,1003.545,1.115352,0.8533524,,,,,,,,,,,
39068,2,,,,,,Break NBI,0.0000,0.0000,100_44_64,,,,,,,,,,,,,,,,
39069,2,,,,,,Lost pellets,0.0000,0.0000,100_44_64,,,,,,,,,,,,,,,,
39070,2,7.1808e+18,975.0319,1.045455,1.044400,-0.0010552,Yes,1.0000,-3.2700,100_44_64,3,1.5280e+19,1012.030,1.055332,0.7933325,,,,,,,,,,,
39071,2,7.0224e+18,1053.981,1.045161,1.044400,-0.00076067,Yes,1.3900,-2.6700,100_44_64,3,,,,,,,,,,,,,,,
39072,2,4.9210e+18,1037.272,1.045269,1.048400,0.0031306,Yes,1.3900,-4.1100,100_44_64,3,1.5418e+19,988.1868,1.055427,0.7934269,,,,,,,,,,,
39073,2,5.6232e+18,829.7828,1.045974,1.073400,0.027426,Yes,1.3900,,100_44_64,3,6.0720e+18,1010.364,1.055340,0.7783207,,,,,,,,,,,
39155,2,,,,1.001400,,no pellets,1.2550,0.26600,100_44_64,3,,,,,,,,,,,,,,,
39156,2,,,,1.091400,,no pellets: Ref,0.87000,0.12200,100_44_64,3,,,,,,,,,,,,,,,
39157,2,,,,1.091400,,no pellets,0.83000,0.20000,100_44_64,3,,,,,,,,,,,,,,,
39158,2,,,,1.098400,,Break NBis,,,100_44_64,3,,,,,,,,,,,,,,,
39159,2,5.1322e+18,1022.575,1.094766,1.098400,0.0036335,,0.83000,-0.011000,100_44_64,3,1.6262e+19,959.0259,1.115539,,,,,,,,,,,,
39160,2,8.0573e+18,1033.558,1.095287,1.114400,0.019113,Type-2 only,0.83000,0.29000,100_44_64,3,,,,,,,,,,,,,,,
39161,2,6.1723e+18,1085.454,1.095137,1.119400,0.024263,,0.93000,0.43000,100_44_64,3,1.2756e+19,998.2375,1.115402,,,,,,,,,,,,
39162,2,9.6096e+18,1050.371,1.095256,1.131400,0.036144,,0.87500,0.050000,100_44_64,3,1.5576e+19,1037.053,1.115292,,,,,,,,,,,,
39163,2,,,,1.141400,,break nbi 1,,,100_44_64,3,,,,,,,,,,,,,,,
39164,2,8.3952e+18,1063.575,1.095213,1.141400,0.046187,Type-3 small,0.89000,0.040000,100_44_64,3,,,,,,,,,,,,,,,
39165,2,,,,1.141400,,break nbi1,0.87000,0.16000,100_44_64,3,,,,,,,,,,,,,,,
39166,2,7.2336e+18,1028.145,1.095266,1.141400,0.046134,,0.95000,0.30000,100_44_64,3,1.2830e+19,1020.873,1.115321,,,,,,,,,,,,
